,schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
311,Finland,MOROCCO,RABAT,238.0,67.0,171.0,0.7184873949579832,2020
312,Finland,MOZAMBIQUE,MAPUTO,17.0,11.0,6.0,0.35294117647058826,2020
313,Finland,NAMIBIA,WINDHOEK,100.0,89.0,11.0,0.11,2020
314,Finland,NEPAL,KATHMANDU,121.0,60.0,61.0,0.5041322314049587,2020
315,Finland,NIGERIA,ABUJA,185.0,44.0,141.0,0.7621621621621621,2020
316,Finland,PERU,LIMA,1.0,0.0,1.0,1.0,2020
317,Finland,PHILIPPINES,MANILA,314.0,214.0,100.0,0.3184713375796178,2020
318,Finland,RUSSIAN FEDERATION,MOSCOW,11478.0,10866.0,612.0,0.05331939362258233,2020
319,Finland,RUSSIAN FEDERATION,MURMANSK,4343.0,4267.0,76.0,0.017499424361040756,2020
320,Finland,RUSSIAN FEDERATION,PETROZAVODSK,6698.0,6663.0,35.0,0.005225440429979098,2020
321,Finland,RUSSIAN FEDERATION,ST. PETERSBURG,97026.0,96442.0,584.0,0.0060190052150969845,2020
322,Finland,SAUDI ARABIA,RIYADH,26.0,8.0,18.0,0.6923076923076923,2020
323,Finland,SOUTH AFRICA,PRETORIA,214.0,186.0,28.0,0.1308411214953271,2020
324,Finland,SOUTH KOREA,SEOUL,22.0,6.0,16.0,0.7272727272727273,2020
325,Finland,TANZANIA,DAR ES SALAAM,58.0,35.0,23.0,0.39655172413793105,2020
326,Finland,THAILAND,BANGKOK,4280.0,3747.0,533.0,0.12453271028037383,2020
327,Finland,TUNISIA,TUNIS,380.0,225.0,155.0,0.40789473684210525,2020
328,Finland,TURKEY,ANKARA,910.0,549.0,361.0,0.3967032967032967,2020
329,Finland,UNITED ARAB EMIRATES,ABU DHABI,532.0,354.0,178.0,0.33458646616541354,2020
330,Finland,UNITED KINGDOM,LONDON,505.0,457.0,48.0,0.09504950495049505,2020
331,Finland,USA,"LOS ANGELES, CA",72.0,58.0,14.0,0.19444444444444445,2020
332,Finland,USA,"NEW YORK, NY",137.0,105.0,32.0,0.23357664233576642,2020
333,Finland,VIETNAM,HANOI,121.0,73.0,48.0,0.39669421487603307,2020
334,France,AFGHANISTAN,KABUL,129.0,117.0,0.0,0.0,2020
335,France,ALBANIA,TIRANA,16.0,8.0,0.0,0.0,2020
336,France,ALGERIA,ALGIERS,48225.0,39792.0,14179.0,0.26271516184617666,2020
337,France,ALGERIA,ANNABA,19372.0,9914.0,10542.0,0.515350019554165,2020
338,France,ALGERIA,ORAN,23505.0,13660.0,11593.0,0.4590741694056152,2020
339,France,ANGOLA,LUANDA,494.0,222.0,239.0,0.5184381778741866,2020
340,France,ARGENTINA,BUENOS AIRES,9.0,7.0,1.0,0.125,2020
341,France,ARMENIA,YEREVAN,1093.0,875.0,246.0,0.21944692239072258,2020
342,France,AUSTRALIA,CANBERRA,2.0,2.0,0.0,0.0,2020
343,France,AUSTRALIA,SYDNEY,246.0,225.0,13.0,0.0546218487394958,2020
344,France,AUSTRIA,VIENNA,7.0,6.0,0.0,0.0,2020
345,France,AZERBAIJAN,BAKU,3320.0,2965.0,337.0,0.10205935796486977,2020
346,France,BAHRAIN,MANAMA,1163.0,1117.0,60.0,0.05097706032285471,2020
347,France,BANGLADESH,DHAKA,791.0,401.0,371.0,0.4805699481865285,2020
348,France,BELARUS,MINSK,1879.0,1856.0,7.0,0.003757380568974772,2020
349,France,BELGIUM,BRUSSELS,22.0,20.0,0.0,0.0,2020
350,France,BENIN,COTONOU,2294.0,1853.0,397.0,0.17644444444444443,2020
351,France,BOLIVIA,LA PAZ,48.0,12.0,1.0,0.07692307692307693,2020
352,France,BOSNIA AND HERZEGOVINA,SARAJEVO,11.0,8.0,0.0,0.0,2020
353,France,BRAZIL,BRASILIA,37.0,28.0,7.0,0.2,2020
354,France,BRAZIL,RIO DE JANEIRO,38.0,33.0,5.0,0.13157894736842105,2020
355,France,BRAZIL,SAO PAULO,40.0,27.0,16.0,0.37209302325581395,2020
356,France,BULGARIA,SOFIA,38.0,38.0,2.0,0.05,2020
357,France,BURKINA FASO,OUAGADOUGOU,2061.0,1561.0,345.0,0.18100734522560336,2020
358,France,BURUNDI,BUJUMBURA,28.0,28.0,0.0,0.0,2020
359,France,CAMBODIA,PHNOM PENH,1568.0,1195.0,411.0,0.2559153175591532,2020
360,France,CAMEROON,DOUALA,1596.0,1076.0,356.0,0.24860335195530725,2020
361,France,CAMEROON,YAONDE,2060.0,1410.0,542.0,0.2776639344262295,2020
362,France,CANADA,MONTREAL,2078.0,1946.0,91.0,0.044673539518900345,2020
363,France,CENTRAL AFRICAN REPUBLIC,BANGUI,741.0,490.0,210.0,0.3,2020
364,France,CHAD,N'DJAMENA,1715.0,1045.0,613.0,0.36972255729794934,2020
365,France,CHILE,SANTIAGO DE CHILE,66.0,30.0,35.0,0.5384615384615384,2020
366,France,CHINA,BEIJING,11439.0,13393.0,733.0,0.05189013167209401,2020
367,France,CHINA,CHENGDU,3932.0,4026.0,117.0,0.028240405503258507,2020
368,France,CHINA,GUANGZHOU (CANTON),11348.0,11689.0,437.0,0.03603826488537028,2020
369,France,CHINA,SHANGHAI,14159.0,14221.0,1317.0,0.0847599433646544,2020
370,France,CHINA,SHENYANG,3303.0,3348.0,157.0,0.044793152639087015,2020
371,France,CHINA,WUHAN,2848.0,3284.0,37.0,0.011141222523336344,2020
372,France,COLOMBIA,BOGOTA,25.0,23.0,0.0,0.0,2020
373,France,COMOROS,MORONI,714.0,355.0,317.0,0.47172619047619047,2020
374,France,COMOROS,MUTSAMUDU,71.0,46.0,19.0,0.2923076923076923,2020
375,France,CONGO (BRAZZAVILLE),BRAZZAVILLE,2489.0,1763.0,775.0,0.3053585500394011,2020
376,France,CONGO (BRAZZAVILLE),POINTE NOIRE,1143.0,578.0,559.0,0.4916446789797713,2020
377,France,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,39.0,28.0,8.0,0.2222222222222222,2020
378,France,COTE D'IVOIRE,ABIDJAN,9169.0,5708.0,3636.0,0.3891267123287671,2020
379,France,CROATIA,ZAGREB,35.0,35.0,0.0,0.0,2020
380,France,CUBA,HAVANA,1149.0,885.0,268.0,0.23243712055507373,2020
381,France,CYPRUS,NICOSIA,86.0,54.0,12.0,0.18181818181818182,2020
382,France,DENMARK,COPENHAGEN,3.0,2.0,0.0,0.0,2020
383,France,DJIBOUTI,DJIBOUTI,635.0,482.0,112.0,0.18855218855218855,2020
384,France,DOMINICAN REPUBLIC,SANTO DOMINGO,984.0,713.0,247.0,0.25729166666666664,2020
385,France,ECUADOR,QUITO,1025.0,802.0,195.0,0.19558676028084251,2020
386,France,EGYPT,CAIRO,13493.0,10512.0,2724.0,0.20580235720761558,2020
387,France,EQUATORIAL GUINEA,MALABO,338.0,237.0,54.0,0.18556701030927836,2020
388,France,ETHIOPIA,ADDIS ABEBA,1030.0,768.0,218.0,0.2210953346855984,2020
389,France,FINLAND,HELSINKI,1.0,1.0,0.0,0.0,2020
390,France,FRANCE,PARIS,23.0,2.0,0.0,0.0,2020
391,France,GABON,LIBREVILLE,3353.0,2506.0,835.0,0.24992517210416043,2020
392,France,GEORGIA,TBILISSI,73.0,72.0,10.0,0.12195121951219512,2020
393,France,GERMANY,BERLIN,1.0,2.0,0.0,0.0,2020
394,France,GERMANY,FRANKFURT/MAIN,16.0,15.0,3.0,0.16666666666666666,2020
395,France,GHANA,ACCRA,909.0,571.0,369.0,0.3925531914893617,2020
396,France,GREECE,ATHENS,3.0,3.0,0.0,0.0,2020
397,France,GUATEMALA,GUATEMALA CITY,1.0,1.0,0.0,0.0,2020
398,France,GUINEA,CONAKRY,1797.0,813.0,793.0,0.4937733499377335,2020
399,France,HAITI,PORT AU PRINCE,1343.0,704.0,575.0,0.44956997654417513,2020
400,France,HONG KONG S.A.R.,HONG KONG,456.0,410.0,21.0,0.048723897911832945,2020
401,France,INDIA,BANGALORE,5927.0,4920.0,1009.0,0.17018046888176758,2020
402,France,INDIA,KOLKATA,1351.0,1198.0,63.0,0.0499603489294211,2020
403,France,INDIA,MUMBAI,8255.0,7317.0,1029.0,0.12329259525521208,2020
404,France,INDIA,NEW DELHI,10343.0,6231.0,4307.0,0.4087113304232302,2020
405,France,INDIA,PONDICHERY,3751.0,3279.0,559.0,0.14564877540385618,2020
406,France,INDONESIA,JAKARTA,7066.0,6589.0,206.0,0.030316409124356146,2020
407,France,IRAN,TEHERAN,7725.0,6188.0,1430.0,0.18771331058020477,2020
408,France,IRAQ,BAGHDAD,918.0,706.0,165.0,0.1894374282433984,2020
409,France,IRAQ,ERBIL,1936.0,842.0,988.0,0.5398907103825137,2020
410,France,IRELAND,DUBLIN,679.0,628.0,12.0,0.01875,2020
411,France,ISRAEL,JERUSALEM,588.0,571.0,55.0,0.0878594249201278,2020
412,France,ISRAEL,TEL AVIV,124.0,96.0,5.0,0.04950495049504951,2020
413,France,ITALY,ROME,26.0,23.0,0.0,0.0,2020
414,France,JAPAN,TOKYO,461.0,446.0,17.0,0.0367170626349892,2020
415,France,JORDAN,AMMAN,890.0,799.0,111.0,0.12197802197802197,2020
416,France,KAZAKHSTAN,NUR-SULTAN,2535.0,2209.0,304.0,0.12097095105451651,2020
417,France,KENYA,NAIROBI,834.0,739.0,39.0,0.05012853470437018,2020
418,France,KUWAIT,KUWAIT,4912.0,4806.0,464.0,0.08804554079696394,2020
419,France,LAOS,VIENTIANE,458.0,375.0,83.0,0.1812227074235808,2020
420,France,LEBANON,BEIRUT,21465.0,15882.0,4727.0,0.22936581105342327,2020
421,France,MADAGASCAR,ANTANANARIVO,3279.0,2557.0,675.0,0.2088490099009901,2020
422,France,MALAYSIA,KUALA LUMPUR,200.0,151.0,56.0,0.27053140096618356,2020
423,France,MALI,BAMAKO,3756.0,2621.0,1122.0,0.2997595511621694,2020
424,France,MALTA,VALETTA,3.0,1.0,0.0,0.0,2020
425,France,MAURITANIA,NOUAKCHOTT,845.0,624.0,215.0,0.2562574493444577,2020
426,France,MAURITIUS,PORT LOUIS,184.0,159.0,20.0,0.11173184357541899,2020
427,France,MEXICO,MEXICO CITY,40.0,28.0,4.0,0.125,2020
428,France,MONGOLIA,ULAN BATOR,371.0,294.0,99.0,0.25190839694656486,2020
429,France,MOROCCO,AGADIR,7975.0,5756.0,2074.0,0.2648786717752235,2020
430,France,MOROCCO,CASABLANCA,28161.0,24882.0,2525.0,0.09212974787463057,2020
431,France,MOROCCO,FES,14494.0,13324.0,3807.0,0.2222287081898313,2020
432,France,MOROCCO,MARRAKECH,6033.0,5053.0,823.0,0.14006126616746087,2020
433,France,MOROCCO,RABAT,17337.0,15258.0,1836.0,0.10740610740610741,2020
434,France,MOROCCO,TANGER,10627.0,9108.0,1199.0,0.11632870864461047,2020
435,France,MOZAMBIQUE,MAPUTO,232.0,195.0,37.0,0.15948275862068967,2020
436,France,MYANMAR,YANGON,659.0,565.0,24.0,0.04074702886247878,2020
437,France,NEW ZEALAND,WELLINGTON,104.0,91.0,7.0,0.07142857142857142,2020
438,France,NIGER,NIAMEY,1349.0,1089.0,230.0,0.17437452615617893,2020
439,France,NIGERIA,ABUJA,1459.0,828.0,725.0,0.46683837733419187,2020
440,France,NIGERIA,LAGOS,6075.0,2895.0,3305.0,0.5330645161290323,2020
441,France,NORWAY,OSLO,7.0,7.0,0.0,0.0,2020
442,France,OMAN,MUSCAT,768.0,691.0,74.0,0.09673202614379085,2020
443,France,PAKISTAN,ISLAMABAD,1028.0,496.0,502.0,0.503006012024048,2020
444,France,PANAMA,PANAMA CITY,20.0,19.0,0.0,0.0,2020
445,France,PERU,LIMA,31.0,34.0,1.0,0.02857142857142857,2020
446,France,PHILIPPINES,MANILA,6557.0,5704.0,812.0,0.12461632903621854,2020
447,France,POLAND,WARSAW,1.0,1.0,0.0,0.0,2020
448,France,QATAR,DOHA,4198.0,3931.0,309.0,0.07287735849056604,2020
449,France,ROMANIA,BUCHAREST,448.0,426.0,26.0,0.05752212389380531,2020
450,France,RUSSIAN FEDERATION,MOSCOW,73453.0,74086.0,2417.0,0.03159353227977988,2020
451,France,RWANDA,KIGALI,8.0,7.0,1.0,0.125,2020
452,France,SAINT LUCIA,CASTRIES,132.0,102.0,7.0,0.06422018348623854,2020
453,France,SAUDI ARABIA,JEDDAH,8075.0,7253.0,934.0,0.11408330279711738,2020
454,France,SAUDI ARABIA,RIYADH,10596.0,10319.0,532.0,0.04902773937885909,2020
455,France,SENEGAL,DAKAR,11067.0,5437.0,6594.0,0.5480841160335799,2020
456,France,SERBIA,BELGRADE,20.0,17.0,1.0,0.05555555555555555,2020
457,France,SINGAPORE,SINGAPORE,1062.0,1036.0,22.0,0.020793950850661626,2020
458,France,SOUTH AFRICA,CAPE TOWN,1807.0,1685.0,78.0,0.04424276800907544,2020
459,France,SOUTH AFRICA,JOHANNESBURG,3711.0,3572.0,157.0,0.04210244033252883,2020
460,France,SOUTH KOREA,SEOUL,161.0,138.0,27.0,0.16363636363636364,2020
461,France,SPAIN,MADRID,39.0,32.0,1.0,0.030303030303030304,2020
462,France,SRI LANKA,COLOMBO,2075.0,1437.0,602.0,0.295242766061795,2020
463,France,SUDAN,KHARTOUM,602.0,290.0,544.0,0.6522781774580336,2020
464,France,SURINAME,PARAMARIBO,610.0,574.0,26.0,0.043333333333333335,2020
465,France,SWITZERLAND,GENEVA,10.0,9.0,0.0,0.0,2020
466,France,TAIWAN,TAIPEI,23.0,30.0,2.0,0.0625,2020
467,France,TANZANIA,DAR ES SALAAM,387.0,269.0,90.0,0.25069637883008355,2020
468,France,THAILAND,BANGKOK,9905.0,9271.0,448.0,0.04609527729190246,2020
469,France,TOGO,LOME,1124.0,779.0,334.0,0.3000898472596586,2020
470,France,TUNISIA,TUNIS,46308.0,35122.0,12182.0,0.2575257906308135,2020
471,France,TURKEY,ANKARA,12426.0,10909.0,1415.0,0.11481661798117494,2020
472,France,TURKEY,ISTANBUL,24119.0,22158.0,1667.0,0.06996852046169989,2020
473,France,UGANDA,KAMPALA,859.0,581.0,271.0,0.318075117370892,2020
474,France,UKRAINE,KYIV,280.0,253.0,29.0,0.10283687943262411,2020
475,France,UNITED ARAB EMIRATES,ABU DHABI,7054.0,5823.0,1083.0,0.15682015638575153,2020
476,France,UNITED KINGDOM,LONDON,28938.0,26217.0,3576.0,0.12002819454234216,2020
477,France,URUGUAY,MONTEVIDEO,17.0,16.0,0.0,0.0,2020
478,France,USA,"WASHINGTON, DC",7965.0,7524.0,453.0,0.05678826626551335,2020
479,France,UZBEKISTAN,TASHKENT,1075.0,864.0,125.0,0.1263902932254803,2020
480,France,VANUATU,PORT VILA,3.0,3.0,0.0,0.0,2020
481,France,VENEZUELA,CARACAS,11.0,13.0,0.0,0.0,2020
482,France,VIETNAM,HANOI,2611.0,2523.0,191.0,0.07037582903463523,2020
483,France,VIETNAM,HO CHI MINH,2641.0,2967.0,477.0,0.13850174216027875,2020
484,France,ZIMBABWE,HARARE,463.0,426.0,46.0,0.09745762711864407,2020
485,Germany,ALBANIA,TIRANA,29.0,11.0,3.0,0.21428571428571427,2020
486,Germany,ALGERIA,ALGIERS,4097.0,1370.0,2657.0,0.6597963744723119,2020
487,Germany,ANGOLA,LUANDA,421.0,175.0,246.0,0.5843230403800475,2020
488,Germany,ARGENTINA,BUENOS AIRES,13.0,11.0,2.0,0.15384615384615385,2020
489,Germany,ARMENIA,YEREVAN,3243.0,2790.0,451.0,0.13915458191916075,2020
490,Germany,AUSTRALIA,SYDNEY,24.0,13.0,2.0,0.13333333333333333,2020
491,Germany,AUSTRIA,VIENNA,4.0,1.0,1.0,0.5,2020
492,Germany,AZERBAIJAN,BAKU,2991.0,2580.0,403.0,0.13509889373114314,2020
493,Germany,BAHRAIN,MANAMA,1882.0,1765.0,114.0,0.06067056945183608,2020
494,Germany,BANGLADESH,DHAKA,1067.0,823.0,239.0,0.22504708097928436,2020
495,Germany,BELARUS,MINSK,8407.0,8276.0,119.0,0.014175104228707564,2020
496,Germany,BENIN,COTONOU,146.0,112.0,34.0,0.2328767123287671,2020
497,Germany,BOLIVIA,LA PAZ,328.0,298.0,30.0,0.09146341463414634,2020
498,Germany,BOSNIA AND HERZEGOVINA,SARAJEVO,170.0,161.0,9.0,0.052941176470588235,2020
499,Germany,BOTSWANA,GABORONE,330.0,326.0,4.0,0.012121212121212121,2020
500,Germany,BRAZIL,PORTO ALEGRE,2.0,2.0,0.0,0.0,2020
501,Germany,BRAZIL,RECIFE,1.0,1.0,0.0,0.0,2020
502,Germany,BRAZIL,RIO DE JANEIRO,9.0,8.0,1.0,0.1111111111111111,2020
503,Germany,BRAZIL,SAO PAULO,21.0,14.0,6.0,0.3,2020
504,Germany,BULGARIA,SOFIA,406.0,385.0,15.0,0.0375,2020
505,Germany,BURKINA FASO,OUAGADOUGOU,239.0,194.0,45.0,0.18828451882845187,2020
506,Germany,CAMBODIA,PHNOM PENH,1294.0,1146.0,148.0,0.1143740340030912,2020
507,Germany,CAMEROON,YAONDE,747.0,473.0,274.0,0.3668005354752343,2020
508,Germany,CANADA,TORONTO,629.0,602.0,17.0,0.027463651050080775,2020
509,Germany,CHILE,SANTIAGO DE CHILE,33.0,29.0,4.0,0.12121212121212122,2020
510,Germany,CHINA,BEIJING,10446.0,9710.0,736.0,0.07045759142255409,2020
511,Germany,CHINA,CHENGDU,1086.0,1042.0,44.0,0.040515653775322284,2020
512,Germany,CHINA,GUANGZHOU (CANTON),11789.0,11036.0,753.0,0.06387310204427857,2020
513,Germany,CHINA,SHANGHAI,15801.0,14737.0,1064.0,0.06733751028415923,2020
514,Germany,CHINA,SHENYANG,1313.0,1230.0,83.0,0.06321401370906321,2020
515,Germany,COLOMBIA,BOGOTA,12.0,11.0,1.0,0.08333333333333333,2020
516,Germany,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,81.0,75.0,4.0,0.05063291139240506,2020
517,Germany,COSTA RICA,SAN JOSE,6.0,6.0,0.0,0.0,2020
518,Germany,COTE D'IVOIRE,ABIDJAN,588.0,336.0,252.0,0.42857142857142855,2020
519,Germany,CROATIA,ZAGREB,90.0,61.0,29.0,0.32222222222222224,2020
520,Germany,CUBA,HAVANA,903.0,709.0,194.0,0.21483942414174972,2020
521,Germany,CYPRUS,NICOSIA,798.0,512.0,189.0,0.26961483594864477,2020
522,Germany,DENMARK,COPENHAGEN,2.0,2.0,0.0,0.0,2020
523,Germany,DOMINICAN REPUBLIC,SANTO DOMINGO,549.0,366.0,183.0,0.3333333333333333,2020
524,Germany,ECUADOR,QUITO,1133.0,1010.0,123.0,0.10856134157105031,2020
525,Germany,EGYPT,CAIRO,8243.0,6401.0,1761.0,0.21575594217103652,2020
526,Germany,ESTONIA,TALLINN,0.0,0.0,0.0,,2020
527,Germany,ETHIOPIA,ADDIS ABEBA,588.0,327.0,259.0,0.44197952218430037,2020
528,Germany,GEORGIA,TBILISSI,57.0,38.0,19.0,0.3333333333333333,2020
529,Germany,GHANA,ACCRA,1551.0,972.0,579.0,0.3733075435203095,2020
530,Germany,GREECE,ATHENS,14.0,10.0,0.0,0.0,2020
531,Germany,GUATEMALA,GUATEMALA CITY,20.0,19.0,1.0,0.05,2020
532,Germany,GUINEA,CONAKRY,617.0,339.0,277.0,0.4496753246753247,2020
533,Germany,HONDURAS,TEGUCIGALPA,0.0,0.0,0.0,,2020
534,Germany,HONG KONG S.A.R.,HONG KONG,266.0,248.0,5.0,0.019762845849802372,2020
535,Germany,INDIA,BANGALORE,7706.0,6867.0,824.0,0.10713821349629438,2020
536,Germany,INDIA,CHENNAI,3666.0,2977.0,688.0,0.18772169167803546,2020
537,Germany,INDIA,KOLKATA,1200.0,1125.0,75.0,0.0625,2020
538,Germany,INDIA,MUMBAI,9514.0,8420.0,1093.0,0.11489540628613476,2020
539,Germany,INDIA,NEW DELHI,8707.0,6458.0,2215.0,0.2553902917099043,2020
540,Germany,INDONESIA,JAKARTA,6435.0,6088.0,346.0,0.053776810693192414,2020
541,Germany,IRAN,TEHERAN,11779.0,7092.0,4650.0,0.39601430761369444,2020
542,Germany,IRAQ,BAGHDAD,1361.0,1041.0,294.0,0.2202247191011236,2020
543,Germany,IRAQ,ERBIL,2612.0,1457.0,1147.0,0.44047619047619047,2020
544,Germany,IRELAND,DUBLIN,490.0,470.0,19.0,0.03885480572597137,2020
545,Germany,ISRAEL,TEL AVIV,194.0,193.0,1.0,0.005154639175257732,2020
546,Germany,ITALY,ROME,8.0,5.0,2.0,0.2857142857142857,2020
547,Germany,JAMAICA,KINGSTON,202.0,181.0,21.0,0.10396039603960396,2020
548,Germany,JAPAN,OSAKA,125.0,125.0,0.0,0.0,2020
549,Germany,JAPAN,TOKYO,315.0,309.0,6.0,0.01904761904761905,2020
550,Germany,JORDAN,AMMAN,2207.0,1822.0,332.0,0.1541318477251625,2020
551,Germany,KAZAKHSTAN,ALMATY,6050.0,4967.0,1077.0,0.17819324950363996,2020
552,Germany,KAZAKHSTAN,NUR-SULTAN,4283.0,3973.0,309.0,0.07216254086875291,2020
553,Germany,KENYA,NAIROBI,1212.0,1007.0,203.0,0.16776859504132233,2020
554,Germany,KOSOVO,PRISTINA,9531.0,36.0,1480.0,0.9762532981530343,2020
555,Germany,KUWAIT,KUWAIT,2799.0,2620.0,177.0,0.06328208795137648,2020
556,Germany,KYRGYZSTAN,BISHKEK,2746.0,2147.0,599.0,0.21813546977421705,2020
557,Germany,LAOS,VIENTIANE,339.0,310.0,29.0,0.0855457227138643,2020
558,Germany,LATVIA,RIGA,7.0,1.0,1.0,0.5,2020
559,Germany,LEBANON,BEIRUT,2215.0,1166.0,1027.0,0.4683082535339717,2020
560,Germany,LITHUANIA,VILNIUS,106.0,84.0,21.0,0.2,2020
561,Germany,MALAYSIA,KUALA LUMPUR,175.0,141.0,34.0,0.19428571428571428,2020
562,Germany,MALI,BAMAKO,364.0,208.0,156.0,0.42857142857142855,2020
563,Germany,MAURITANIA,NOUAKCHOTT,329.0,242.0,87.0,0.26443768996960487,2020
564,Germany,MEXICO,MEXICO CITY,35.0,33.0,2.0,0.05714285714285714,2020
565,Germany,MOLDOVA,CHISINAU,25.0,25.0,0.0,0.0,2020
566,Germany,MONGOLIA,ULAN BATOR,2667.0,2128.0,539.0,0.2020997375328084,2020
567,Germany,MONTENEGRO,PODGORICA,66.0,30.0,34.0,0.53125,2020
568,Germany,MOROCCO,RABAT,4587.0,2846.0,1739.0,0.3792802617230098,2020
569,Germany,MOZAMBIQUE,MAPUTO,162.0,135.0,25.0,0.15625,2020
570,Germany,MYANMAR,YANGON,1278.0,1012.0,266.0,0.2081377151799687,2020
571,Germany,NAMIBIA,WINDHOEK,767.0,717.0,50.0,0.0651890482398957,2020
572,Germany,NEPAL,KATHMANDU,1488.0,1123.0,365.0,0.2452956989247312,2020
573,Germany,NETHERLANDS,AMSTERDAM,5.0,5.0,0.0,0.0,2020
574,Germany,NEW ZEALAND,WELLINGTON,77.0,74.0,3.0,0.03896103896103896,2020
575,Germany,NICARAGUA,MANAGUA,3.0,3.0,0.0,0.0,2020
576,Germany,NIGERIA,ABUJA,289.0,214.0,29.0,0.11934156378600823,2020
577,Germany,NIGERIA,LAGOS,2760.0,1424.0,1333.0,0.48349655422560756,2020
578,Germany,NORTH MACEDONIA,SKOPJE,135.0,105.0,17.0,0.13934426229508196,2020
579,Germany,NORWAY,OSLO,2.0,2.0,0.0,0.0,2020
580,Germany,OMAN,MUSCAT,1504.0,1418.0,83.0,0.0552964690206529,2020
581,Germany,PAKISTAN,ISLAMABAD,2556.0,1383.0,1158.0,0.4557260920897285,2020
582,Germany,PAKISTAN,KARACHI,2058.0,1297.0,707.0,0.3527944111776447,2020
583,Germany,PALESTINIAN AUTHORITY,RAMALLAH,1083.0,782.0,191.0,0.1963001027749229,2020
584,Germany,PANAMA,PANAMA CITY,10.0,10.0,0.0,0.0,2020
585,Germany,PARAGUAY,ASUNCION,5.0,5.0,0.0,0.0,2020
586,Germany,PERU,LIMA,12.0,12.0,0.0,0.0,2020
587,Germany,PHILIPPINES,MANILA,5504.0,5043.0,461.0,0.08375726744186046,2020
588,Germany,POLAND,WARSAW,4.0,4.0,0.0,0.0,2020
589,Germany,QATAR,DOHA,3468.0,2758.0,219.0,0.07356399059455827,2020
590,Germany,ROMANIA,BUCHAREST,231.0,206.0,25.0,0.10822510822510822,2020
591,Germany,RUSSIAN FEDERATION,KALININGRAD,3364.0,3336.0,28.0,0.008323424494649227,2020
592,Germany,RUSSIAN FEDERATION,MOSCOW,48340.0,46051.0,2250.0,0.04658288648268152,2020
593,Germany,RUSSIAN FEDERATION,NOVOSIBIRSK,7074.0,6864.0,210.0,0.029686174724342665,2020
594,Germany,RUSSIAN FEDERATION,ST. PETERSBURG,5485.0,5435.0,48.0,0.008754331570308225,2020
595,Germany,RUSSIAN FEDERATION,YEKATERINBURG,5650.0,5407.0,240.0,0.042500442712944925,2020
596,Germany,RWANDA,KIGALI,72.0,50.0,6.0,0.10714285714285714,2020
597,Germany,SAUDI ARABIA,JEDDAH,1434.0,1420.0,13.0,0.009071877180739707,2020
598,Germany,SAUDI ARABIA,RIYADH,4530.0,4040.0,441.0,0.09841553224726624,2020
599,Germany,SENEGAL,DAKAR,729.0,375.0,353.0,0.4848901098901099,2020
600,Germany,SERBIA,BELGRADE,735.0,728.0,5.0,0.0068212824010914054,2020
601,Germany,SINGAPORE,SINGAPORE,869.0,847.0,22.0,0.02531645569620253,2020
602,Germany,SLOVENIA,LJUBLJANA,126.0,0.0,49.0,1.0,2020
603,Germany,SOUTH AFRICA,CAPE TOWN,1917.0,1780.0,135.0,0.07049608355091384,2020
604,Germany,SOUTH AFRICA,PRETORIA,3236.0,3060.0,175.0,0.05409582689335394,2020
605,Germany,SOUTH KOREA,SEOUL,84.0,63.0,21.0,0.25,2020
606,Germany,SPAIN,MADRID,8.0,4.0,0.0,0.0,2020
607,Germany,SRI LANKA,COLOMBO,1576.0,1298.0,278.0,0.17639593908629442,2020
608,Germany,SUDAN,KHARTOUM,318.0,172.0,117.0,0.40484429065743943,2020
609,Germany,SWEDEN,STOCKHOLM,3.0,3.0,0.0,0.0,2020
610,Germany,SWITZERLAND,BERN,5.0,4.0,0.0,0.0,2020
611,Germany,TAIWAN,TAIPEI,39.0,36.0,3.0,0.07692307692307693,2020
612,Germany,TAJIKISTAN,DUSHANBE,1109.0,801.0,308.0,0.2777276825969342,2020
613,Germany,TANZANIA,DAR ES SALAAM,493.0,429.0,64.0,0.12981744421906694,2020
614,Germany,THAILAND,BANGKOK,13642.0,12820.0,819.0,0.060048390644475404,2020
615,Germany,TOGO,LOME,197.0,131.0,66.0,0.3350253807106599,2020
616,Germany,TRINIDAD AND TOBAGO,PORT OF SPAIN,26.0,24.0,2.0,0.07692307692307693,2020
617,Germany,TUNISIA,TUNIS,7166.0,4744.0,2409.0,0.3367817698867608,2020
618,Germany,TURKEY,ANKARA,25831.0,19652.0,6175.0,0.23909087389166375,2020
619,Germany,TURKEY,ISTANBUL,36584.0,32714.0,3858.0,0.10549053921032484,2020
620,Germany,TURKEY,IZMIR,12865.0,11318.0,1544.0,0.12004353910744829,2020
621,Germany,TURKMENISTAN,ASHGABAT,652.0,600.0,41.0,0.06396255850234009,2020
622,Germany,UGANDA,KAMPALA,851.0,661.0,189.0,0.2223529411764706,2020
623,Germany,UKRAINE,KYIV,310.0,234.0,67.0,0.22259136212624583,2020
624,Germany,UNITED ARAB EMIRATES,DUBAI,7850.0,6296.0,1361.0,0.17774585346741545,2020
625,Germany,UNITED KINGDOM,EDINBURGH,803.0,753.0,49.0,0.06109725685785536,2020
626,Germany,UNITED KINGDOM,LONDON,8852.0,8341.0,298.0,0.034494733186711424,2020
